center_frame,left_frame,right_frame,steer,throttle,brake
center_00855.jpg,left_00855.jpg,right_00855.jpg,-0.1025,1.0,0.0
center_00250.jpg,left_00250.jpg,right_00250.jpg,0.4168,1.0,0.0
center_00530.jpg,left_00530.jpg,right_00530.jpg,-0.0871,1.0,0.0
center_00262.jpg,left_00262.jpg,right_00262.jpg,0.033,1.0,0.0
center_06543.jpg,left_06543.jpg,right_06543.jpg,0.8407,1.0,0.0
center_00702.jpg,left_00702.jpg,right_00702.jpg,0.0,1.0,0.0
center_03609.jpg,left_03609.jpg,right_03609.jpg,0.0102,1.0,0.0
center_00857.jpg,left_00857.jpg,right_00857.jpg,0.0015,1.0,0.0
center_01180.jpg,left_01180.jpg,right_01180.jpg,0.0267,1.0,0.0
center_02858.jpg,left_02858.jpg,right_02858.jpg,0.3338,1.0,0.0
center_00251.jpg,left_00251.jpg,right_00251.jpg,0.028,1.0,0.0
center_03041.jpg,left_03041.jpg,right_03041.jpg,-0.0011,1.0,0.0
center_02304.jpg,left_02304.jpg,right_02304.jpg,-0.0188,1.0,0.0
center_01892.jpg,left_01892.jpg,right_01892.jpg,0.0,1.0,0.0
center_03084.jpg,left_03084.jpg,right_03084.jpg,0.0012,1.0,0.0
center_02830.jpg,left_02830.jpg,right_02830.jpg,-0.0102,1.0,0.0
center_05783.jpg,left_05783.jpg,right_05783.jpg,-0.448,1.0,0.0
center_04003.jpg,left_04003.jpg,right_04003.jpg,0.0037,1.0,0.0
center_03121.jpg,left_03121.jpg,right_03121.jpg,0.4538,1.0,0.0
center_04134.jpg,left_04134.jpg,right_04134.jpg,-0.0082,1.0,0.0
center_05045.jpg,left_05045.jpg,right_05045.jpg,-0.0002,1.0,0.0
center_03852.jpg,left_03852.jpg,right_03852.jpg,-0.5682,1.0,0.0
center_05157.jpg,left_05157.jpg,right_05157.jpg,0.0257,1.0,0.0
center_00269.jpg,left_00269.jpg,right_00269.jpg,-0.0272,1.0,0.0
center_01595.jpg,left_01595.jpg,right_01595.jpg,0.0337,1.0,0.0
center_06532.jpg,left_06532.jpg,right_06532.jpg,0.0026,1.0,0.0
center_02622.jpg,left_02622.jpg,right_02622.jpg,-0.0011,1.0,0.0
center_06348.jpg,left_06348.jpg,right_06348.jpg,0.0,1.0,0.0
center_06528.jpg,left_06528.jpg,right_06528.jpg,-0.0378,1.0,0.0
center_02864.jpg,left_02864.jpg,right_02864.jpg,-0.0016,1.0,0.0
center_02988.jpg,left_02988.jpg,right_02988.jpg,-0.4511,1.0,0.0
center_03377.jpg,left_03377.jpg,right_03377.jpg,0.0,1.0,0.0
center_05723.jpg,left_05723.jpg,right_05723.jpg,-0.0136,1.0,0.0
center_01241.jpg,left_01241.jpg,right_01241.jpg,0.0085,1.0,0.0
center_06596.jpg,left_06596.jpg,right_06596.jpg,0.8085,1.0,0.0
center_05854.jpg,left_05854.jpg,right_05854.jpg,0.8933,1.0,0.0
center_01998.jpg,left_01998.jpg,right_01998.jpg,-0.0077,1.0,0.0
center_04697.jpg,left_04697.jpg,right_04697.jpg,-0.0067,1.0,0.0
center_02465.jpg,left_02465.jpg,right_02465.jpg,0.0,1.0,0.0
center_00794.jpg,left_00794.jpg,right_00794.jpg,-0.0014,1.0,0.0
center_02848.jpg,left_02848.jpg,right_02848.jpg,0.3802,1.0,0.0
center_03812.jpg,left_03812.jpg,right_03812.jpg,0.7025,1.0,0.0
center_01203.jpg,left_01203.jpg,right_01203.jpg,0.0093,1.0,0.0
center_05869.jpg,left_05869.jpg,right_05869.jpg,0.4005,1.0,0.0
center_02328.jpg,left_02328.jpg,right_02328.jpg,0.023,1.0,0.0
center_01223.jpg,left_01223.jpg,right_01223.jpg,-0.0464,1.0,0.0
center_05005.jpg,left_05005.jpg,right_05005.jpg,0.0,1.0,0.0
center_06810.jpg,left_06810.jpg,right_06810.jpg,-0.3896,0.0,0.0
center_01496.jpg,left_01496.jpg,right_01496.jpg,0.0088,1.0,0.0
center_04043.jpg,left_04043.jpg,right_04043.jpg,-0.0083,1.0,0.0
center_00275.jpg,left_00275.jpg,right_00275.jpg,-0.0378,1.0,0.0
center_01069.jpg,left_01069.jpg,right_01069.jpg,-0.0678,1.0,0.0
center_01556.jpg,left_01556.jpg,right_01556.jpg,-0.0031,1.0,0.0
center_04179.jpg,left_04179.jpg,right_04179.jpg,0.0,1.0,0.0
center_00450.jpg,left_00450.jpg,right_00450.jpg,-0.841,1.0,0.0
center_02295.jpg,left_02295.jpg,right_02295.jpg,-0.4757,1.0,0.0
center_00244.jpg,left_00244.jpg,right_00244.jpg,0.5573,1.0,0.0
center_05539.jpg,left_05539.jpg,right_05539.jpg,0.0001,1.0,0.0
center_01086.jpg,left_01086.jpg,right_01086.jpg,0.0135,1.0,0.0
center_01104.jpg,left_01104.jpg,right_01104.jpg,0.0006,1.0,0.0
center_03974.jpg,left_03974.jpg,right_03974.jpg,-0.0011,0.0,0.0
center_01357.jpg,left_01357.jpg,right_01357.jpg,0.363,1.0,0.0
center_02764.jpg,left_02764.jpg,right_02764.jpg,0.0256,1.0,0.0
center_00458.jpg,left_00458.jpg,right_00458.jpg,0.0272,1.0,0.0
center_05661.jpg,left_05661.jpg,right_05661.jpg,-0.4043,1.0,0.0
center_03171.jpg,left_03171.jpg,right_03171.jpg,0.0014,1.0,0.0
center_02759.jpg,left_02759.jpg,right_02759.jpg,-0.4,1.0,0.0
center_05326.jpg,left_05326.jpg,right_05326.jpg,-0.0243,1.0,0.0
center_00034.jpg,left_00034.jpg,right_00034.jpg,-0.0011,1.0,0.0
center_03868.jpg,left_03868.jpg,right_03868.jpg,0.0058,1.0,0.0
center_01571.jpg,left_01571.jpg,right_01571.jpg,-0.8592,1.0,0.0
center_01156.jpg,left_01156.jpg,right_01156.jpg,-0.8786,1.0,0.0
center_00185.jpg,left_00185.jpg,right_00185.jpg,0.0,1.0,0.0
center_04539.jpg,left_04539.jpg,right_04539.jpg,-0.0024,1.0,0.0
center_04604.jpg,left_04604.jpg,right_04604.jpg,0.0,1.0,0.0
center_05434.jpg,left_05434.jpg,right_05434.jpg,0.8849,1.0,0.0
center_03640.jpg,left_03640.jpg,right_03640.jpg,0.0095,1.0,0.0
center_02524.jpg,left_02524.jpg,right_02524.jpg,0.8897,1.0,0.0
center_04389.jpg,left_04389.jpg,right_04389.jpg,0.5174,1.0,0.0
center_00230.jpg,left_00230.jpg,right_00230.jpg,-0.008,1.0,0.0
center_00526.jpg,left_00526.jpg,right_00526.jpg,0.0973,1.0,0.0
center_06714.jpg,left_06714.jpg,right_06714.jpg,-0.004,0.0,0.0
center_00210.jpg,left_00210.jpg,right_00210.jpg,-0.0163,1.0,0.0
center_00384.jpg,left_00384.jpg,right_00384.jpg,-0.5053,1.0,0.0
center_03088.jpg,left_03088.jpg,right_03088.jpg,-0.3801,1.0,0.0
center_03765.jpg,left_03765.jpg,right_03765.jpg,0.0037,1.0,0.0
center_03909.jpg,left_03909.jpg,right_03909.jpg,0.012,1.0,0.0
center_01097.jpg,left_01097.jpg,right_01097.jpg,0.0253,1.0,0.0
center_00455.jpg,left_00455.jpg,right_00455.jpg,-0.011,1.0,0.0
center_00641.jpg,left_00641.jpg,right_00641.jpg,0.0489,1.0,0.0
center_05790.jpg,left_05790.jpg,right_05790.jpg,0.0113,1.0,0.0
center_01542.jpg,left_01542.jpg,right_01542.jpg,-0.479,1.0,0.0
center_00491.jpg,left_00491.jpg,right_00491.jpg,-0.0024,1.0,0.0
center_01519.jpg,left_01519.jpg,right_01519.jpg,0.0119,1.0,0.0
center_02103.jpg,left_02103.jpg,right_02103.jpg,0.0,1.0,0.0
center_02987.jpg,left_02987.jpg,right_02987.jpg,0.0054,1.0,0.0
center_03989.jpg,left_03989.jpg,right_03989.jpg,0.1335,1.0,0.0
center_01233.jpg,left_01233.jpg,right_01233.jpg,-0.0029,1.0,0.0
center_04537.jpg,left_04537.jpg,right_04537.jpg,0.0437,1.0,0.0
center_02413.jpg,left_02413.jpg,right_02413.jpg,-0.0002,1.0,0.0
center_03150.jpg,left_03150.jpg,right_03150.jpg,-0.3749,1.0,0.0
center_01397.jpg,left_01397.jpg,right_01397.jpg,0.0,1.0,0.0
center_00645.jpg,left_00645.jpg,right_00645.jpg,0.0028,1.0,0.0
center_04338.jpg,left_04338.jpg,right_04338.jpg,0.0017,1.0,0.0
center_02571.jpg,left_02571.jpg,right_02571.jpg,0.0119,1.0,0.0
center_04202.jpg,left_04202.jpg,right_04202.jpg,-0.0105,1.0,0.0
center_01977.jpg,left_01977.jpg,right_01977.jpg,0.0795,1.0,0.0
center_01540.jpg,left_01540.jpg,right_01540.jpg,-0.4028,1.0,0.0
center_01554.jpg,left_01554.jpg,right_01554.jpg,0.0138,1.0,0.0
center_02263.jpg,left_02263.jpg,right_02263.jpg,0.0016,1.0,0.0
center_04092.jpg,left_04092.jpg,right_04092.jpg,-0.4757,1.0,0.0
center_03911.jpg,left_03911.jpg,right_03911.jpg,-0.4401,1.0,0.0
center_05915.jpg,left_05915.jpg,right_05915.jpg,-0.0024,1.0,0.0
center_04447.jpg,left_04447.jpg,right_04447.jpg,-0.544,1.0,0.0
center_03540.jpg,left_03540.jpg,right_03540.jpg,0.0015,1.0,0.0
center_06682.jpg,left_06682.jpg,right_06682.jpg,0.4849,0.0,0.0
center_00481.jpg,left_00481.jpg,right_00481.jpg,-0.4251,1.0,0.0
center_03704.jpg,left_03704.jpg,right_03704.jpg,-0.0023,1.0,0.0
center_05519.jpg,left_05519.jpg,right_05519.jpg,0.385,1.0,0.0
center_00426.jpg,left_00426.jpg,right_00426.jpg,-0.8757,1.0,0.0
center_04114.jpg,left_04114.jpg,right_04114.jpg,-0.0002,1.0,0.0
center_01341.jpg,left_01341.jpg,right_01341.jpg,0.0105,1.0,0.0
center_06597.jpg,left_06597.jpg,right_06597.jpg,0.4361,1.0,0.0
center_02540.jpg,left_02540.jpg,right_02540.jpg,0.3949,1.0,0.0
center_02847.jpg,left_02847.jpg,right_02847.jpg,-0.0018,1.0,0.0
center_04494.jpg,left_04494.jpg,right_04494.jpg,-0.0017,1.0,0.0
center_01187.jpg,left_01187.jpg,right_01187.jpg,0.3106,1.0,0.0
center_03678.jpg,left_03678.jpg,right_03678.jpg,-0.7091,1.0,0.0
center_03623.jpg,left_03623.jpg,right_03623.jpg,0.0,1.0,0.0
center_05039.jpg,left_05039.jpg,right_05039.jpg,0.0011,1.0,0.0
center_00496.jpg,left_00496.jpg,right_00496.jpg,-0.0927,1.0,0.0
center_01955.jpg,left_01955.jpg,right_01955.jpg,0.0,1.0,0.0
center_03097.jpg,left_03097.jpg,right_03097.jpg,-0.0026,1.0,0.0
center_05393.jpg,left_05393.jpg,right_05393.jpg,0.0019,1.0,0.0
center_02877.jpg,left_02877.jpg,right_02877.jpg,-0.0015,1.0,0.0
center_00659.jpg,left_00659.jpg,right_00659.jpg,-0.002,0.0,0.0
center_06871.jpg,left_06871.jpg,right_06871.jpg,-0.3969,0.0,0.0
center_00638.jpg,left_00638.jpg,right_00638.jpg,0.34,1.0,0.0
center_01114.jpg,left_01114.jpg,right_01114.jpg,0.0306,1.0,0.0
center_01135.jpg,left_01135.jpg,right_01135.jpg,-0.0016,1.0,0.0
center_06318.jpg,left_06318.jpg,right_06318.jpg,0.0,1.0,0.0
center_03815.jpg,left_03815.jpg,right_03815.jpg,-0.0078,1.0,0.0
center_02330.jpg,left_02330.jpg,right_02330.jpg,0.0014,1.0,0.0
center_04516.jpg,left_04516.jpg,right_04516.jpg,0.5235,1.0,0.0
center_04391.jpg,left_04391.jpg,right_04391.jpg,-0.0397,1.0,0.0
center_00601.jpg,left_00601.jpg,right_00601.jpg,0.0104,1.0,0.0
center_03068.jpg,left_03068.jpg,right_03068.jpg,-0.0062,1.0,0.0
center_06756.jpg,left_06756.jpg,right_06756.jpg,-0.5304,0.0,0.0
center_02959.jpg,left_02959.jpg,right_02959.jpg,0.0348,1.0,0.0
center_04658.jpg,left_04658.jpg,right_04658.jpg,-0.0123,1.0,0.0
center_02713.jpg,left_02713.jpg,right_02713.jpg,-0.3588,1.0,0.0
center_05943.jpg,left_05943.jpg,right_05943.jpg,0.0091,1.0,0.0
center_00559.jpg,left_00559.jpg,right_00559.jpg,-0.0001,1.0,0.0
center_03621.jpg,left_03621.jpg,right_03621.jpg,0.0,1.0,0.0
center_01192.jpg,left_01192.jpg,right_01192.jpg,-0.0078,1.0,0.0
center_04298.jpg,left_04298.jpg,right_04298.jpg,-0.0188,1.0,0.0
center_01493.jpg,left_01493.jpg,right_01493.jpg,0.0114,1.0,0.0
center_04328.jpg,left_04328.jpg,right_04328.jpg,0.3895,1.0,0.0
center_01631.jpg,left_01631.jpg,right_01631.jpg,-0.4808,1.0,0.0
center_02516.jpg,left_02516.jpg,right_02516.jpg,-0.0344,1.0,0.0
center_05388.jpg,left_05388.jpg,right_05388.jpg,-0.0382,1.0,0.0
center_05407.jpg,left_05407.jpg,right_05407.jpg,0.1849,1.0,0.0
center_05719.jpg,left_05719.jpg,right_05719.jpg,0.4232,1.0,0.0
center_00482.jpg,left_00482.jpg,right_00482.jpg,-0.8926,1.0,0.0
center_01372.jpg,left_01372.jpg,right_01372.jpg,-0.0025,1.0,0.0
center_03986.jpg,left_03986.jpg,right_03986.jpg,0.9383,0.0,0.0
center_04671.jpg,left_04671.jpg,right_04671.jpg,-0.0255,1.0,0.0
center_03514.jpg,left_03514.jpg,right_03514.jpg,0.0001,1.0,0.0
center_05650.jpg,left_05650.jpg,right_05650.jpg,-0.391,1.0,0.0
center_04396.jpg,left_04396.jpg,right_04396.jpg,-0.3923,1.0,0.0
center_02504.jpg,left_02504.jpg,right_02504.jpg,0.3944,1.0,0.0
center_04805.jpg,left_04805.jpg,right_04805.jpg,0.002,1.0,0.0
center_01201.jpg,left_01201.jpg,right_01201.jpg,-0.3828,1.0,0.0
center_02944.jpg,left_02944.jpg,right_02944.jpg,0.0321,1.0,0.0
center_06595.jpg,left_06595.jpg,right_06595.jpg,0.378,1.0,0.0
center_01522.jpg,left_01522.jpg,right_01522.jpg,0.0064,1.0,0.0
center_05930.jpg,left_05930.jpg,right_05930.jpg,0.0472,1.0,0.0
center_04706.jpg,left_04706.jpg,right_04706.jpg,-0.0269,1.0,0.0
center_04314.jpg,left_04314.jpg,right_04314.jpg,-0.0022,1.0,0.0
center_03819.jpg,left_03819.jpg,right_03819.jpg,-0.0098,1.0,0.0
center_05165.jpg,left_05165.jpg,right_05165.jpg,-0.025,1.0,0.0
center_02273.jpg,left_02273.jpg,right_02273.jpg,0.0219,1.0,0.0
center_04438.jpg,left_04438.jpg,right_04438.jpg,0.0307,1.0,0.0
center_01316.jpg,left_01316.jpg,right_01316.jpg,0.0037,1.0,0.0
center_04509.jpg,left_04509.jpg,right_04509.jpg,-0.8881,1.0,0.0
center_00654.jpg,left_00654.jpg,right_00654.jpg,0.0035,1.0,0.0
center_00507.jpg,left_00507.jpg,right_00507.jpg,0.0056,1.0,0.0
center_04803.jpg,left_04803.jpg,right_04803.jpg,-0.0049,1.0,0.0
center_00290.jpg,left_00290.jpg,right_00290.jpg,0.3965,1.0,0.0
center_04543.jpg,left_04543.jpg,right_04543.jpg,-0.3753,1.0,0.0
center_03166.jpg,left_03166.jpg,right_03166.jpg,-0.0259,1.0,0.0
center_05913.jpg,left_05913.jpg,right_05913.jpg,0.0106,1.0,0.0
center_01633.jpg,left_01633.jpg,right_01633.jpg,-0.3602,1.0,0.0
center_02549.jpg,left_02549.jpg,right_02549.jpg,-0.4021,1.0,0.0
center_01996.jpg,left_01996.jpg,right_01996.jpg,-0.0024,1.0,0.0
center_01158.jpg,left_01158.jpg,right_01158.jpg,-0.1802,1.0,0.0
center_02728.jpg,left_02728.jpg,right_02728.jpg,-0.0422,1.0,0.0
center_01523.jpg,left_01523.jpg,right_01523.jpg,-0.0022,1.0,0.0
center_06843.jpg,left_06843.jpg,right_06843.jpg,-0.0509,0.0,0.0
center_00223.jpg,left_00223.jpg,right_00223.jpg,0.2976,1.0,0.0
center_05536.jpg,left_05536.jpg,right_05536.jpg,0.3863,1.0,0.0
center_06820.jpg,left_06820.jpg,right_06820.jpg,-0.0014,0.0,0.0
center_05427.jpg,left_05427.jpg,right_05427.jpg,-0.0022,1.0,0.0
center_04665.jpg,left_04665.jpg,right_04665.jpg,0.3893,1.0,0.0
center_06704.jpg,left_06704.jpg,right_06704.jpg,0.0031,0.0,0.0
center_03913.jpg,left_03913.jpg,right_03913.jpg,-0.8191,1.0,0.0
center_01059.jpg,left_01059.jpg,right_01059.jpg,-0.0011,1.0,0.0
center_03820.jpg,left_03820.jpg,right_03820.jpg,-0.3713,1.0,0.0
center_05851.jpg,left_05851.jpg,right_05851.jpg,0.3835,1.0,0.0
center_05331.jpg,left_05331.jpg,right_05331.jpg,0.0014,1.0,0.0
center_01171.jpg,left_01171.jpg,right_01171.jpg,-0.0244,1.0,0.0
center_03804.jpg,left_03804.jpg,right_03804.jpg,-0.3719,1.0,0.0
center_00266.jpg,left_00266.jpg,right_00266.jpg,0.044,1.0,0.0
center_04255.jpg,left_04255.jpg,right_04255.jpg,0.9412,1.0,0.0
center_04051.jpg,left_04051.jpg,right_04051.jpg,-0.0357,1.0,0.0
center_06677.jpg,left_06677.jpg,right_06677.jpg,0.8554,0.0,0.0
center_00229.jpg,left_00229.jpg,right_00229.jpg,-0.0202,1.0,0.0
center_06787.jpg,left_06787.jpg,right_06787.jpg,-0.1134,0.0,0.0
center_01340.jpg,left_01340.jpg,right_01340.jpg,0.3806,1.0,0.0
center_05618.jpg,left_05618.jpg,right_05618.jpg,0.0338,1.0,0.0
center_01210.jpg,left_01210.jpg,right_01210.jpg,-0.0274,1.0,0.0
center_06759.jpg,left_06759.jpg,right_06759.jpg,0.0166,0.0,0.0
center_03942.jpg,left_03942.jpg,right_03942.jpg,0.0157,0.0,0.0
center_06523.jpg,left_06523.jpg,right_06523.jpg,0.7403,1.0,0.0
center_00046.jpg,left_00046.jpg,right_00046.jpg,0.0,1.0,0.0
center_02152.jpg,left_02152.jpg,right_02152.jpg,0.0,1.0,0.0
center_06775.jpg,left_06775.jpg,right_06775.jpg,-0.0045,0.0,0.0
center_00473.jpg,left_00473.jpg,right_00473.jpg,0.4269,1.0,0.0
center_00430.jpg,left_00430.jpg,right_00430.jpg,0.0338,1.0,0.0
center_06626.jpg,left_06626.jpg,right_06626.jpg,-0.0035,1.0,0.0
center_01638.jpg,left_01638.jpg,right_01638.jpg,0.0036,1.0,0.0
center_04305.jpg,left_04305.jpg,right_04305.jpg,-0.4472,1.0,0.0
center_01503.jpg,left_01503.jpg,right_01503.jpg,-0.0102,1.0,0.0
center_03012.jpg,left_03012.jpg,right_03012.jpg,-0.0225,1.0,0.0
center_02846.jpg,left_02846.jpg,right_02846.jpg,-0.0012,1.0,0.0
center_03611.jpg,left_03611.jpg,right_03611.jpg,0.0027,1.0,0.0
